Symbol,Symbol,Price~,Type,Strike,"Exp Date",DTE,Bid,Midpoint,Ask,Last,Volume,"Open Int","OI Chg",IV,Time
SQQQ|20231006|21.00C,SQQQ,21.21,Call,21,2023-10-06,10,1.08,1.09,1.1,1.08,8327,6569,"+1,882",68.40%,"15:19 ET"
IWM|20230927|176.00C,IWM,174.7,Call,176,2023-09-27,1,0.37,0.38,0.38,0.37,14311,2205,"+1,882",24.04%,"15:19 ET"
SPY|20230927|425.00P,SPY,425.58,Put,425,2023-09-27,1,1.62,1.63,1.63,1.62,83208,3791,"+1,881",20.03%,"15:20 ET"
QQQ|20230929|357.00P,QQQ,353.65,Put,357,2023-09-29,3,5.05,5.07,5.09,5.08,8733,11013,"+1,876",24.67%,"15:18 ET"
QQQ|20230929|359.00P,QQQ,353.65,Put,359,2023-09-29,3,6.37,6.4,6.42,6.4,3327,7483,"+1,874",23.68%,"15:19 ET"
SQQQ|20231020|20.00C,SQQQ,21.21,Call,20,2023-10-20,24,2.05,2.06,2.07,2.06,6234,58112,"+1,862",62.76%,"15:19 ET"
QQQ|20230927|357.00P,QQQ,353.65,Put,357,2023-09-27,1,3.96,3.99,4.02,3.99,9899,3896,"+1,860",24.70%,"15:19 ET"
IWM|20231117|180.00C,IWM,174.7,Call,180,2023-11-17,52,3.39,3.41,3.42,3.39,1586,5393,"+1,860",19.79%,"15:19 ET"
SPY|20231004|420.00P,SPY,425.58,Put,420,2023-10-04,8,2.45,2.46,2.46,2.44,859,3128,"+1,849",19.05%,"15:19 ET"
SPY|20231117|430.00C,SPY,425.58,Call,430,2023-11-17,52,9.93,9.93,9.94,10.02,6648,13055,"+1,814",16.98%,"15:18 ET"
IWM|20231117|178.00C,IWM,174.7,Call,178,2023-11-17,52,4.3,4.31,4.33,4.42,791,2446,"+1,809",20.40%,"15:09 ET"
QQQ|20231215|380.00C,QQQ,353.65,Call,380,2023-12-15,80,4.9,4.91,4.92,4.88,3522,25831,"+1,808",19.25%,"15:18 ET"
SPY|20231117|415.00P,SPY,425.58,Put,415,2023-11-17,52,6.3,6.31,6.31,6.3,8864,46237,"+1,804",18.28%,"15:20 ET"
QQQ|20230927|356.00P,QQQ,353.65,Put,356,2023-09-27,1,3.26,3.28,3.3,3.23,19455,3546,"+1,802",25.11%,"15:19 ET"
SPY|20240119|405.00P,SPY,425.58,Put,405,2024-01-19,115,8.12,8.14,8.15,8.12,2433,32381,"+1,799",19.54%,"15:19 ET"
SPY|20231020|430.00C,SPY,425.58,Call,430,2023-10-20,24,5.81,5.81,5.82,5.81,16520,28940,"+1,796",17.01%,"15:20 ET"
QQQ|20230927|358.00C,QQQ,353.65,Call,358,2023-09-27,1,0.41,0.42,0.42,0.41,27795,2968,"+1,795",24.43%,"15:19 ET"
TLT|20231117|88.00P,TLT,88.86,Put,88,2023-11-17,52,2.07,2.09,2.12,2.09,3377,4400,"+1,793",20.33%,"15:18 ET"
TLT|20231006|92.00C,TLT,88.86,Call,92,2023-10-06,10,0.18,0.19,0.19,0.19,1258,3648,"+1,790",18.53%,"15:20 ET"
SPY|20230929|429.00P,SPY,425.58,Put,429,2023-09-29,3,5.04,5.06,5.08,5.07,21811,14747,"+1,788",18.96%,"15:19 ET"
GDX|20231215|30.00C,GDX,27.83,Call,30,2023-12-15,80,0.84,0.85,0.85,0.85,1620,27096,"+1,782",29.62%,"15:19 ET"
TLT|20231020|91.00C,TLT,88.86,Call,91,2023-10-20,24,0.84,0.85,0.85,0.85,2104,2929,"+1,777",17.73%,"15:19 ET"
SPY|20230928|430.00P,SPY,425.58,Put,430,2023-09-28,2,5.24,5.28,5.31,5.23,7361,6750,"+1,776",17.63%,"15:19 ET"
QQQ|20230927|358.00P,QQQ,353.65,Put,358,2023-09-27,1,4.73,4.77,4.8,4.68,5221,5138,"+1,760",24.11%,"15:18 ET"
XLE|20231020|90.00C,XLE,89.8,Call,90,2023-10-20,24,2.1,2.11,2.12,2.14,701,22482,"+1,748",23.78%,"15:18 ET"
QQQ|20230927|359.00P,QQQ,353.65,Put,359,2023-09-27,1,5.57,5.61,5.64,5.61,3289,6281,"+1,739",23.57%,"15:19 ET"
IWM|20230929|180.00C,IWM,174.7,Call,180,2023-09-29,3,0.14,0.15,0.15,0.14,7179,11104,"+1,738",23.57%,"15:19 ET"
SPY|20231020|428.00C,SPY,425.58,Call,428,2023-10-20,24,6.86,6.87,6.87,6.94,6243,3440,"+1,735",17.43%,"15:17 ET"
SPY|20231027|430.00C,SPY,425.58,Call,430,2023-10-27,31,6.89,6.9,6.9,6.89,4039,2848,"+1,733",16.81%,"15:19 ET"
QQQ|20230927|360.00P,QQQ,353.65,Put,360,2023-09-27,1,6.45,6.5,6.55,6.49,3625,3949,"+1,731",22.20%,"15:19 ET"
SPY|20231103|431.00C,SPY,425.58,Call,431,2023-11-03,38,7.48,7.49,7.5,7.57,1516,1757,"+1,728",16.78%,"15:17 ET"
SPY|20230929|436.00C,SPY,425.58,Call,436,2023-09-29,3,0.22,0.23,0.23,0.22,5018,5970,"+1,720",18.31%,"15:19 ET"
SPY|20231103|432.00C,SPY,425.58,Call,432,2023-11-03,38,6.97,6.98,6.98,7.19,3030,1852,"+1,719",16.60%,"15:08 ET"
UVXY|20230929|16.00P,UVXY,18,Put,16,2023-09-29,3,0.35,0.36,0.36,0.36,12108,2816,"+1,686",173.74%,"15:20 ET"
IWM|20231215|168.00P,IWM,174.7,Put,168,2023-12-15,80,3.7,3.71,3.72,3.39,509,12135,"+1,684",21.95%,"13:12 ET"
SPY|20231002|425.00P,SPY,425.58,Put,425,2023-10-02,6,3.46,3.47,3.47,3.47,4230,3676,"+1,684",17.19%,"15:20 ET"
SPY|20231020|429.00C,SPY,425.58,Call,429,2023-10-20,24,6.32,6.33,6.33,6.51,5529,2740,"+1,679",17.22%,"15:14 ET"
SPY|20231006|429.00C,SPY,425.58,Call,429,2023-10-06,10,3.6,3.61,3.61,3.71,6856,2009,"+1,673",17.91%,"15:16 ET"
XLF|20231013|33.00P,XLF,33.31,Put,33,2023-10-13,17,0.39,0.4,0.4,0.36,662,2283,"+1,664",18.77%,"13:30 ET"
SPY|20230929|438.00C,SPY,425.58,Call,438,2023-09-29,3,0.11,0.11,0.12,0.11,8634,6594,"+1,651",18.16%,"15:18 ET"
SPY|20231117|437.00C,SPY,425.58,Call,437,2023-11-17,52,6.37,6.38,6.38,6.49,2384,8411,"+1,649",15.81%,"15:16 ET"
SPY|20230929|418.00P,SPY,425.58,Put,418,2023-09-29,3,1.09,1.1,1.1,1.07,4880,7920,"+1,611",24.08%,"15:19 ET"
IWM|20231013|174.00P,IWM,174.7,Put,174,2023-10-13,17,2.75,2.76,2.77,2.68,2568,1892,"+1,610",21.36%,"15:01 ET"
LABU|20231006|4.00C,LABU,3.86,Call,4,2023-10-06,10,0.14,0.15,0.15,0.16,2673,3152,"+1,606",76.49%,"14:53 ET"
SPY|20230927|426.00P,SPY,425.58,Put,426,2023-09-27,1,2.1,2.11,2.11,2.11,77994,2931,"+1,598",19.71%,"15:20 ET"
TZA|20230929|31.50C,TZA,31.98,Call,31.5,2023-09-29,3,1.1,1.12,1.14,1.1,1183,1951,"+1,592",71.22%,"15:19 ET"
ASHR|20231117|27.00C,ASHR,25.79,Call,27,2023-11-17,52,0.4,0.43,0.45,0.44,3637,107034,"+1,589",21.55%,"14:16 ET"
QQQ|20230927|359.00C,QQQ,353.65,Call,359,2023-09-27,1,0.25,0.26,0.26,0.26,71267,2465,"+1,585",24.21%,"15:19 ET"
IWM|20231020|183.00C,IWM,174.7,Call,183,2023-10-20,24,0.85,0.86,0.86,0.85,3393,14884,"+1,582",18.88%,"15:19 ET"
SPY|20231002|423.00P,SPY,425.58,Put,423,2023-10-02,6,2.71,2.72,2.72,2.7,1983,2143,"+1,575",17.78%,"15:19 ET"
SPY|20230929|435.00P,SPY,425.58,Put,435,2023-09-29,3,9.73,9.8,9.86,9.58,4569,55060,"+1,569",15.88%,"15:17 ET"
SPY|20231006|423.00P,SPY,425.58,Put,423,2023-10-06,10,3.89,3.9,3.91,3.9,4789,5520,"+1,568",18.39%,"15:19 ET"
SPY|20231020|422.00P,SPY,425.58,Put,422,2023-10-20,24,5.64,5.65,5.66,5.63,7933,19202,"+1,565",17.60%,"15:19 ET"
LABU|20231006|3.50C,LABU,3.86,Call,3.5,2023-10-06,10,0.44,0.45,0.47,0.47,672,1727,"+1,562",95.25%,"15:12 ET"
SPY|20231020|415.00P,SPY,425.58,Put,415,2023-10-20,24,3.69,3.7,3.71,3.7,19230,89985,"+1,560",18.98%,"15:19 ET"
ARKK|20231006|40.00C,ARKK,38.42,Call,40,2023-10-06,10,0.41,0.42,0.43,0.41,1137,1674,"+1,552",37.63%,"15:19 ET"
LABU|20230929|3.50C,LABU,3.86,Call,3.5,2023-09-29,3,0.39,0.4,0.41,0.42,1861,2888,"+1,548",101.53%,"15:10 ET"
SPY|20231013|428.00P,SPY,425.58,Put,428,2023-10-13,17,7.15,7.16,7.17,7.15,2764,3839,"+1,546",16.62%,"15:19 ET"
SPY|20231020|452.00C,SPY,425.58,Call,452,2023-10-20,24,0.3,0.31,0.31,0.31,976,12837,"+1,520",13.66%,"15:12 ET"
XLF|20231020|34.00P,XLF,33.31,Put,34,2023-10-20,24,0.95,0.96,0.96,0.94,2539,131125,"+1,507",16.04%,"15:17 ET"
SPY|20231215|430.00C,SPY,425.58,Call,430,2023-12-15,80,13.16,13.17,13.18,13.18,2047,28633,"+1,504",16.92%,"15:18 ET"
SPY|20231002|439.00C,SPY,425.58,Call,439,2023-10-02,6,0.16,0.17,0.17,0.18,779,2660,"+1,492",14.62%,"15:08 ET"
SPY|20231020|429.00P,SPY,425.58,Put,429,2023-10-20,24,8.49,8.5,8.51,8.37,9399,31868,"+1,485",16.18%,"15:17 ET"
SPY|20231002|436.00C,SPY,425.58,Call,436,2023-10-02,6,0.39,0.4,0.4,0.44,2576,2591,"+1,484",14.82%,"15:14 ET"
SPY|20231013|440.00C,SPY,425.58,Call,440,2023-10-13,17,1.21,1.21,1.22,1.27,1888,2756,"+1,459",15.11%,"15:15 ET"
GLD|20231006|177.50P,GLD,176.29,Put,177.5,2023-10-06,10,1.82,1.84,1.85,1.91,854,2179,"+1,457",11.04%,"14:26 ET"
XLF|20231020|33.50P,XLF,33.31,Put,33.5,2023-10-20,24,0.68,0.69,0.69,0.66,1650,3357,"+1,455",17.43%,"15:10 ET"
SPY|20231103|400.00P,SPY,425.58,Put,400,2023-11-03,38,2.51,2.52,2.53,2.35,1592,3473,"+1,449",21.16%,"15:12 ET"
SPY|20230927|417.00P,SPY,425.58,Put,417,2023-09-27,1,0.12,0.13,0.13,0.12,4207,2004,"+1,444",23.57%,"15:19 ET"
SQQQ|20230929|22.00C,SQQQ,21.21,Call,22,2023-09-29,3,0.34,0.35,0.35,0.35,12427,6548,"+1,438",85.43%,"15:19 ET"
GLD|20231006|174.00P,GLD,176.29,Put,174,2023-10-06,10,0.49,0.51,0.52,0.52,2444,2170,"+1,433",12.57%,"14:54 ET"
SPY|20231002|420.00P,SPY,425.58,Put,420,2023-10-02,6,1.85,1.86,1.87,1.85,2918,3228,"+1,430",18.66%,"15:19 ET"
QQQ|20231006|345.00P,QQQ,353.65,Put,345,2023-10-06,10,2.4,2.41,2.41,2.41,3461,3345,"+1,411",25.36%,"15:19 ET"
SPY|20230929|416.00P,SPY,425.58,Put,416,2023-09-29,3,0.81,0.82,0.82,0.8,16846,13418,"+1,411",25.03%,"15:19 ET"
SPY|20230929|423.00P,SPY,425.58,Put,423,2023-09-29,3,2.27,2.28,2.28,2.28,11353,7708,"+1,405",21.84%,"15:20 ET"
SPY|20230929|429.00C,SPY,425.58,Call,429,2023-09-29,3,1.68,1.69,1.69,1.7,17753,2115,"+1,405",20.41%,"15:20 ET"
SPY|20231215|429.00C,SPY,425.58,Call,429,2023-12-15,80,13.76,13.77,13.79,14.09,649,5524,"+1,403",17.07%,"15:09 ET"
ITB|20230929|77.00P,ITB,77.91,Put,77,2023-09-29,3,0.6,0.65,0.7,0.6,1422,1425,"+1,403",35.66%,"13:46 ET"
SPY|20231117|426.00P,SPY,425.58,Put,426,2023-11-17,52,9.76,9.77,9.78,9.73,2341,32047,"+1,403",16.48%,"15:19 ET"
HYG|20240621|66.00P,HYG,73.59,Put,66,2024-06-21,269,0.67,0.72,0.77,0.67,6002,32048,"+1,400",14.80%,"12:30 ET"
SPY|20231006|439.00C,SPY,425.58,Call,439,2023-10-06,10,0.63,0.64,0.64,0.66,1891,3087,"+1,395",15.52%,"15:17 ET"
SOXL|20230929|18.50C,SOXL,17.08,Call,18.5,2023-09-29,3,0.14,0.15,0.15,0.14,2760,3645,"+1,392",94.09%,"15:19 ET"
ITB|20230929|75.00P,ITB,77.91,Put,75,2023-09-29,3,0.15,0.2,0.25,0.25,1400,1409,"+1,389",42.68%,"10:32 ET"
SPY|20231117|350.00P,SPY,425.58,Put,350,2023-11-17,52,0.71,0.72,0.72,0.69,742,10901,"+1,383",30.43%,"15:17 ET"
SPY|20240119|420.00C,SPY,425.58,Call,420,2024-01-19,115,22.66,22.7,22.74,22.73,1360,27409,"+1,382",17.62%,"15:19 ET"
QQQ|20230929|362.00C,QQQ,353.65,Call,362,2023-09-29,3,0.56,0.57,0.57,0.55,4468,5011,"+1,376",23.85%,"15:18 ET"
TLT|20230929|89.00C,TLT,88.86,Call,89,2023-09-29,3,0.69,0.7,0.71,0.69,7525,1724,"+1,376",23.34%,"15:14 ET"
SPY|20231117|390.00P,SPY,425.58,Put,390,2023-11-17,52,2.36,2.37,2.38,2.36,2393,12871,"+1,375",22.34%,"15:18 ET"
KRE|20231117|38.00P,KRE,41.25,Put,38,2023-11-17,52,0.83,0.84,0.84,0.84,1857,19763,"+1,363",36.06%,"15:18 ET"
SPY|20230927|431.00P,SPY,425.58,Put,431,2023-09-27,1,5.75,5.81,5.87,5.77,5528,3707,"+1,363",15.76%,"15:19 ET"
TQQQ|20230929|36.50C,TQQQ,34.3,Call,36.5,2023-09-29,3,0.2,0.21,0.21,0.2,6306,4242,"+1,357",70.68%,"15:20 ET"
JETS|20231020|18.00C,JETS,16.85,Call,18,2023-10-20,24,0.11,0.11,0.12,0.12,1431,21542,"+1,357",26.90%,"15:12 ET"
SPY|20230929|437.00C,SPY,425.58,Call,437,2023-09-29,3,0.16,0.17,0.17,0.16,7127,8986,"+1,356",18.31%,"15:20 ET"
TQQQ|20230929|34.00P,TQQQ,34.3,Put,34,2023-09-29,3,0.85,0.86,0.86,0.84,9088,7131,"+1,356",80.83%,"15:19 ET"
TLT|20231006|90.00C,TLT,88.86,Call,90,2023-10-06,10,0.61,0.63,0.64,0.62,4283,2550,"+1,341",18.04%,"15:14 ET"
USO|20240119|75.00P,USO,80.84,Put,75,2024-01-19,115,2.8,2.9,2.99,2.84,3613,5558,"+1,335",32.80%,"13:59 ET"
SPY|20231020|433.00C,SPY,425.58,Call,433,2023-10-20,24,4.39,4.4,4.4,4.41,7984,6272,"+1,335",16.38%,"15:18 ET"
SPY|20231117|404.00P,SPY,425.58,Put,404,2023-11-17,52,4.05,4.06,4.06,3.92,1850,4379,"+1,310",20.03%,"15:14 ET"
SPY|20231103|410.00P,SPY,425.58,Put,410,2023-11-03,38,4.03,4.05,4.06,3.98,828,1951,"+1,309",19.42%,"15:18 ET"
TLT|20231117|91.00C,TLT,88.86,Call,91,2023-11-17,52,1.71,1.73,1.74,1.72,3105,2622,"+1,309",18.04%,"15:09 ET"
SPY|20230928|435.00C,SPY,425.58,Call,435,2023-09-28,2,0.12,0.13,0.13,0.12,5566,3866,"+1,301",18.30%,"15:18 ET"
SPY|20231027|428.00P,SPY,425.58,Put,428,2023-10-27,31,8.72,8.74,8.75,8.52,1254,2667,"+1,292",16.23%,"15:16 ET"
QQQ|20230929|348.00P,QQQ,353.65,Put,348,2023-09-29,3,1.46,1.46,1.47,1.47,5947,10668,"+1,287",28.67%,"15:19 ET"
SPY|20231006|427.00P,SPY,425.58,Put,427,2023-10-06,10,5.54,5.55,5.55,5.55,11858,4410,"+1,283",17.35%,"15:20 ET"
EEM|20231215|31.00P,EEM,37.76,Put,31,2023-12-15,80,0.11,0.11,0.12,0.11,1960,46167,"+1,275",27.63%,"13:36 ET"
SPY|20231002|424.00P,SPY,425.58,Put,424,2023-10-02,6,3.07,3.08,3.08,3.08,2434,3753,"+1,274",17.52%,"15:20 ET"
SPY|20231002|438.00C,SPY,425.58,Call,438,2023-10-02,6,0.21,0.22,0.22,0.23,1469,2167,"+1,266",14.56%,"15:17 ET"
SPY|20231006|400.00P,SPY,425.58,Put,400,2023-10-06,10,0.49,0.5,0.5,0.5,743,12283,"+1,265",25.10%,"15:19 ET"
SPY|20231020|407.00P,SPY,425.58,Put,407,2023-10-20,24,2.27,2.28,2.28,2.26,1384,4244,"+1,264",20.58%,"15:19 ET"
SPY|20231006|418.00P,SPY,425.58,Put,418,2023-10-06,10,2.46,2.47,2.47,2.45,2656,2265,"+1,263",19.71%,"15:19 ET"
QQQ|20231006|360.00C,QQQ,353.65,Call,360,2023-10-06,10,2.75,2.76,2.77,2.76,3060,2416,"+1,262",22.05%,"15:19 ET"
SPY|20230928|427.00P,SPY,425.58,Put,427,2023-09-28,2,3.3,3.3,3.31,3.3,17806,6255,"+1,261",19.04%,"15:19 ET"
QQQ|20231020|357.00P,QQQ,353.65,Put,357,2023-10-20,24,9.08,9.09,9.1,9.1,5948,8512,"+1,256",21.56%,"15:19 ET"
IWM|20231117|177.00P,IWM,174.7,Put,177,2023-11-17,52,5.92,5.94,5.95,5.82,3923,7372,"+1,249",19.52%,"15:04 ET"
VXX|20230929|28.00C,VXX,24.98,Call,28,2023-09-29,3,0.31,0.32,0.33,0.3,1517,2301,"+1,244",138.68%,"15:19 ET"
QQQ|20230929|347.00P,QQQ,353.65,Put,347,2023-09-29,3,1.25,1.26,1.26,1.26,4161,4201,"+1,238",29.10%,"15:19 ET"
SPY|20231020|426.00C,SPY,425.58,Call,426,2023-10-20,24,8.01,8.02,8.02,8.01,6095,1950,"+1,235",17.86%,"15:20 ET"
VXX|20230929|24.00C,VXX,24.98,Call,24,2023-09-29,3,1.51,1.53,1.55,1.51,1156,2781,"+1,229",109.88%,"15:20 ET"
SPY|20231020|427.00C,SPY,425.58,Call,427,2023-10-20,24,7.43,7.44,7.44,7.43,8691,2290,"+1,226",17.65%,"15:19 ET"
SQQQ|20230929|22.50C,SQQQ,21.21,Call,22.5,2023-09-29,3,0.23,0.24,0.24,0.23,2695,3682,"+1,222",87.03%,"15:20 ET"
SPY|20231002|431.00P,SPY,425.58,Put,431,2023-10-02,6,6.73,6.76,6.79,6.75,2782,3743,"+1,219",15.13%,"15:19 ET"
SPY|20230928|433.00P,SPY,425.58,Put,433,2023-09-28,2,7.74,7.81,7.87,7.58,753,3407,"+1,210",15.98%,"15:16 ET"
QQQ|20230926|361.00P,QQQ,353.65,Put,361,2023-09-26,0,7.37,7.41,7.45,7.42,2323,3612,"+1,206",19.89%,"15:19 ET"
VXX|20230929|26.50C,VXX,24.98,Call,26.5,2023-09-29,3,0.52,0.54,0.57,0.55,3394,1581,"+1,205",125.86%,"15:18 ET"
SPY|20231002|432.00P,SPY,425.58,Put,432,2023-10-02,6,7.44,7.48,7.52,6.93,1393,2945,"+1,192",14.85%,"15:09 ET"
QQQ|20230928|358.00P,QQQ,353.65,Put,358,2023-09-28,2,5.18,5.21,5.24,5.21,1624,1838,"+1,186",23.43%,"15:18 ET"
SPY|20230927|418.00P,SPY,425.58,Put,418,2023-09-27,1,0.16,0.17,0.17,0.17,5303,1832,"+1,186",23.03%,"15:19 ET"
QQQ|20230929|361.00C,QQQ,353.65,Call,361,2023-09-29,3,0.74,0.75,0.75,0.75,5366,4233,"+1,183",24.21%,"15:19 ET"
SPY|20231013|426.00P,SPY,425.58,Put,426,2023-10-13,17,6.25,6.26,6.27,6.24,2060,2756,"+1,171",17.12%,"15:19 ET"
IWM|20230927|177.00P,IWM,174.7,Put,177,2023-09-27,1,2.45,2.48,2.51,2.45,2174,4459,"+1,162",21.42%,"15:19 ET"
SPY|20231215|429.00P,SPY,425.58,Put,429,2023-12-15,80,13.1,13.12,13.13,12.75,565,5159,"+1,161",16.32%,"15:10 ET"
SPY|20231006|432.00C,SPY,425.58,Call,432,2023-10-06,10,2.35,2.36,2.36,2.36,3638,1709,"+1,151",17.13%,"15:19 ET"
SPY|20231006|431.00P,SPY,425.58,Put,431,2023-10-06,10,7.69,7.71,7.73,7.55,2750,3170,"+1,142",16.18%,"15:17 ET"
HYG|20231020|74.00P,HYG,73.59,Put,74,2023-10-20,24,0.89,0.92,0.95,0.92,12800,145515,"+1,141",10.36%,"15:19 ET"
QQQ|20240119|345.00P,QQQ,353.65,Put,345,2024-01-19,115,11.91,11.93,11.94,11.94,1548,24210,"+1,136",22.98%,"15:18 ET"
SQQQ|20231020|22.00C,SQQQ,21.21,Call,22,2023-10-20,24,1.2,1.21,1.22,1.22,2738,7007,"+1,135",70.27%,"15:19 ET"
SPY|20231002|415.00P,SPY,425.58,Put,415,2023-10-02,6,0.96,0.97,0.97,0.96,982,1730,"+1,132",20.21%,"15:18 ET"
LABU|20231215|4.00C,LABU,3.86,Call,4,2023-12-15,80,0.5,0.51,0.51,0.52,1372,4521,"+1,132",74.55%,"15:08 ET"
IWM|20231117|175.00C,IWM,174.7,Call,175,2023-11-17,52,5.9,5.92,5.93,5.94,6817,6636,"+1,125",21.27%,"15:16 ET"
TLT|20230929|89.00P,TLT,88.86,Put,89,2023-09-29,3,0.77,0.79,0.81,0.81,2519,4436,"+1,124",23.14%,"15:17 ET"
QQQ|20231005|350.00P,QQQ,353.65,Put,350,2023-10-05,9,3.49,3.5,3.51,3.5,593,1517,"+1,112",23.84%,"15:18 ET"
HYG|20231020|72.50P,HYG,73.59,Put,72.5,2023-10-20,24,0.29,0.32,0.35,0.34,25418,3836,"+1,109",10.93%,"15:06 ET"
SPY|20230927|430.00C,SPY,425.58,Call,430,2023-09-27,1,0.29,0.3,0.3,0.29,92489,2070,"+1,109",18.94%,"15:20 ET"
QQQ|20231103|330.00P,QQQ,353.65,Put,330,2023-11-03,38,3.01,3.02,3.03,2.98,822,1426,"+1,098",26.18%,"15:04 ET"
VXX|20231020|19.00P,VXX,24.98,Put,19,2023-10-20,24,0.11,0.11,0.12,0.11,2045,8712,"+1,084",70.53%,"15:17 ET"
TQQQ|20230929|35.00C,TQQQ,34.3,Call,35,2023-09-29,3,0.65,0.66,0.66,0.66,17500,2237,"+1,082",77.40%,"15:20 ET"
GLD|20231215|170.00P,GLD,176.29,Put,170,2023-12-15,80,1.02,1.03,1.04,1.04,7522,3732,"+1,081",11.80%,"15:12 ET"
VXX|20231006|26.00P,VXX,24.98,Put,26,2023-10-06,10,2.35,2.38,2.41,2.58,1153,1148,"+1,077",107.96%,"14:34 ET"
SPY|20230928|420.00P,SPY,425.58,Put,420,2023-09-28,2,0.89,0.9,0.9,0.89,8540,6895,"+1,072",22.37%,"15:19 ET"
SPY|20230926|433.00P,SPY,425.58,Put,433,2023-09-26,0,7.63,7.69,7.75,7.42,2511,5610,"+1,066",18.91%,"15:16 ET"
KRE|20230929|42.00C,KRE,41.25,Call,42,2023-09-29,3,0.21,0.22,0.22,0.22,2618,2986,"+1,058",33.75%,"15:10 ET"
SPY|20240328|550.00C,SPY,425.58,Call,550,2024-03-28,184,0.08,0.09,0.1,0.1,1003,6888,"+1,053",13.38%,"11:47 ET"
TQQQ|20230929|31.00P,TQQQ,34.3,Put,31,2023-09-29,3,0.15,0.16,0.16,0.15,893,2691,"+1,046",92.27%,"15:17 ET"
SPY|20230927|432.00C,SPY,425.58,Call,432,2023-09-27,1,0.1,0.11,0.11,0.1,39837,3305,"+1,039",18.70%,"15:20 ET"
QQQ|20231020|348.00P,QQQ,353.65,Put,348,2023-10-20,24,5.49,5.5,5.51,5.5,1446,5948,"+1,033",23.42%,"15:18 ET"
HYG|20231215|68.00P,HYG,73.59,Put,68,2023-12-15,80,0.22,0.25,0.27,0.23,10011,56497,"+1,020",14.48%,"12:07 ET"
QQQ|20230926|362.00P,QQQ,353.65,Put,362,2023-09-26,0,8.36,8.41,8.45,8.12,1346,1995,"+1,018",25.09%,"15:14 ET"
SLV|20231020|20.50P,SLV,20.95,Put,20.5,2023-10-20,24,0.25,0.26,0.26,0.25,2657,4925,"+1,016",22.50%,"15:03 ET"
IWM|20230927|177.00C,IWM,174.7,Call,177,2023-09-27,1,0.17,0.18,0.18,0.18,23706,6253,"+1,013",24.68%,"15:19 ET"
SPY|20231117|403.00P,SPY,425.58,Put,403,2023-11-17,52,3.89,3.9,3.91,3.8,1769,5369,"+1,008",20.20%,"15:16 ET"
VXX|20231020|22.00C,VXX,24.98,Call,22,2023-10-20,24,3.7,3.75,3.8,3.56,2139,3336,"+1,003",78.69%,"15:03 ET"
QQQ|20230928|355.00P,QQQ,353.65,Put,355,2023-09-28,2,3.29,3.3,3.32,3.29,16033,2629,"+1,002",24.59%,"15:19 ET"
TQQQ|20230929|35.00P,TQQQ,34.3,Put,35,2023-09-29,3,1.34,1.35,1.36,1.34,6750,6466,"+1,000",75.77%,"15:19 ET"
SPY|20231002|442.00P,SPY,425.58,Put,442,2023-10-02,6,16.58,16.69,16.79,16.34,2326,1409,+995,18.33%,"15:05 ET"
SPY|20230928|431.00C,SPY,425.58,Call,431,2023-09-28,2,0.56,0.57,0.57,0.56,6631,1813,+994,18.89%,"15:19 ET"
SPY|20231006|414.00P,SPY,425.58,Put,414,2023-10-06,10,1.68,1.69,1.69,1.62,1320,5773,+985,20.74%,"15:17 ET"
TLT|20231006|91.00C,TLT,88.86,Call,91,2023-10-06,10,0.34,0.35,0.36,0.34,5344,3301,+980,17.96%,"15:16 ET"
VXX|20231020|21.00C,VXX,24.98,Call,21,2023-10-20,24,4.35,4.43,4.5,4.3,4149,5873,+978,74.60%,"15:02 ET"
TQQQ|20230929|32.00P,TQQQ,34.3,Put,32,2023-09-29,3,0.28,0.29,0.29,0.28,1911,3664,+977,87.99%,"15:19 ET"
SPY|20230927|430.00P,SPY,425.58,Put,430,2023-09-27,1,4.87,4.92,4.97,4.91,21065,9450,+974,17.61%,"15:20 ET"
QQQ|20231013|358.00P,QQQ,353.65,Put,358,2023-10-13,17,8.61,8.63,8.65,8.5,549,1404,+973,21.58%,"15:02 ET"
QQQ|20231215|355.00P,QQQ,353.65,Put,355,2023-12-15,80,13.37,13.39,13.4,13.19,648,42506,+973,21.75%,"15:15 ET"
QQQ|20230929|367.00C,QQQ,353.65,Call,367,2023-09-29,3,0.11,0.11,0.12,0.12,10995,4292,+968,23.11%,"15:19 ET"
QQQ|20231020|357.00C,QQQ,353.65,Call,357,2023-10-20,24,6.94,6.95,6.96,6.96,1741,1357,+963,22.13%,"15:19 ET"
IWM|20231117|186.00C,IWM,174.7,Call,186,2023-11-17,52,1.44,1.45,1.46,1.49,4146,3840,+960,18.45%,"15:13 ET"
QQQ|20231002|347.00P,QQQ,353.65,Put,347,2023-10-02,6,1.67,1.67,1.68,1.68,2691,1398,+957,23.77%,"15:18 ET"
QQQ|20231006|356.00P,QQQ,353.65,Put,356,2023-10-06,10,6.29,6.31,6.32,6.32,2007,2973,+955,22.47%,"15:18 ET"
QQQ|20231002|348.00P,QQQ,353.65,Put,348,2023-10-02,6,1.9,1.91,1.92,1.9,2291,1458,+955,23.37%,"15:19 ET"
QQQ|20230928|354.00P,QQQ,353.65,Put,354,2023-09-28,2,2.77,2.79,2.8,2.78,6130,1348,+952,25.03%,"15:19 ET"
SPY|20230929|437.00P,SPY,425.58,Put,437,2023-09-29,3,11.63,11.71,11.79,11.26,595,8255,+943,18.23%,"15:16 ET"
