Symbol,Price~,Type,Strike,"Exp Date",DTE,Bid,Ask,Last,Volume,"Open Int","OI Chg",Delta,IV,Time
SQQQ,17.38,Call,20.00,2023-12-15,32,0.41,0.42,0.42,3474,20809,"+1,669",0.248116,60.37%,"15:12 ET"
IWM,169.34,Put,167.00,2023-11-15,2,0.47,0.48,0.48,3386,2046,"+1,633",-0.238879,27.00%,"15:17 ET"
SPY,440.51,Call,444.00,2023-11-14,1,0.47,0.48,0.48,21939,2766,"+1,633",0.212769,17.29%,"15:18 ET"
QQQ,377.6,Call,376.00,2023-11-17,4,4.32,4.37,4.28,11041,7695,"+1,632",0.609663,20.13%,"15:16 ET"
SOXL,20.14,Call,22.00,2023-12-01,18,0.59,0.62,0.61,1027,2654,"+1,619",0.317391,72.33%,"14:58 ET"
QQQ,377.6,Put,374.00,2023-11-15,2,0.88,0.89,0.9,4457,4530,"+1,612",-0.247336,21.36%,"15:17 ET"
IWM,169.34,Put,170.00,2023-11-13,0,0.68,0.71,0.67,1114,2717,"+1,611",-0.906526,6.00%,"15:14 ET"
SPY,440.51,Put,424.00,2023-11-17,4,0.11,0.12,0.12,1175,28095,"+1,600",-0.032362,20.37%,"15:00 ET"
QQQ,377.6,Put,369.00,2023-11-17,4,0.59,0.6,0.59,3962,16343,"+1,597",-0.136144,21.44%,"15:12 ET"
QQQ,377.6,Put,359.00,2023-11-17,4,0.13,0.14,0.13,1683,7354,"+1,594",-0.031181,26.79%,"15:18 ET"
SPY,440.51,Put,437.00,2023-11-22,9,1.86,1.87,1.85,968,2521,"+1,591",-0.318278,12.97%,"14:31 ET"
QQQ,377.6,Call,382.00,2023-11-22,9,2.47,2.49,2.34,1793,1811,"+1,590",0.365486,16.94%,"12:51 ET"
SPY,440.51,Put,420.00,2023-12-29,46,2.51,2.52,2.52,2127,20359,"+1,587",-0.175846,16.63%,"15:17 ET"
SPY,440.51,Call,443.00,2023-11-16,3,1.52,1.53,1.51,2413,4094,"+1,586",0.367767,15.23%,"15:18 ET"
SQQQ,17.38,Put,17.00,2023-11-17,4,0.25,0.26,0.25,4345,4224,"+1,585",-0.352064,56.14%,"15:15 ET"
TQQQ,40.51,Put,40.00,2023-11-17,4,0.71,0.72,0.72,7239,3153,"+1,582",-0.388148,59.89%,"15:16 ET"
SPY,440.51,Call,439.00,2023-11-14,1,2.71,2.75,2.77,44145,4012,"+1,579",0.666177,18.34%,"15:17 ET"
SLV,20.45,Call,23.00,2023-12-29,46,0.13,0.14,0.13,2666,24231,"+1,555",0.135638,27.22%,"15:18 ET"
QQQ,377.6,Put,375.00,2023-11-14,1,0.69,0.7,0.7,20212,1983,"+1,555",-0.254655,23.02%,"15:18 ET"
KWEB,27.26,Call,27.00,2023-11-17,4,0.65,0.71,0.67,1578,12491,"+1,549",0.582066,47.54%,"15:05 ET"
QQQ,377.6,Put,367.00,2023-12-15,32,3.47,3.49,3.56,1487,7143,"+1,542",-0.266447,18.78%,"15:05 ET"
TQQQ,40.51,Call,40.00,2023-12-15,32,2.85,2.87,2.85,3814,14800,"+1,529",0.582882,51.04%,"15:07 ET"
SPY,440.51,Put,415.00,2023-12-15,32,1.25,1.26,1.25,3076,47780,"+1,528",-0.109046,17.87%,"15:14 ET"
SPY,440.51,Put,442.00,2023-11-24,11,3.94,3.95,3.92,3711,1648,"+1,512",-0.535208,11.60%,"15:14 ET"
KWEB,27.26,Call,28.00,2023-11-24,11,0.46,0.47,0.46,5657,1873,"+1,507",0.366455,40.24%,"15:18 ET"
QQQ,377.6,Put,370.00,2023-11-15,2,0.29,0.3,0.3,4905,3188,"+1,504",-0.099339,22.68%,"15:18 ET"
TQQQ,40.51,Call,39.00,2023-11-17,4,2.02,2.04,2.02,2241,9303,"+1,504",0.755775,59.58%,"15:16 ET"
TQQQ,40.51,Put,43.00,2023-12-29,46,4.1,4.2,4.3,1528,1500,"+1,500",-0.582575,50.20%,"12:30 ET"
SOXL,20.14,Call,22.00,2023-11-17,4,0.13,0.14,0.13,1729,4834,"+1,498",0.151901,81.39%,"15:15 ET"
TLT,87.79,Call,89.00,2023-11-17,4,0.37,0.38,0.37,3082,31172,"+1,487",0.283355,23.15%,"15:10 ET"
SPY,440.51,Put,436.00,2023-11-17,4,1.01,1.02,1.03,15200,12919,"+1,486",-0.240604,15.41%,"15:17 ET"
TNA,24.51,Call,24.00,2023-11-17,4,1,1.03,1.01,713,2498,"+1,482",0.621405,72.49%,"15:17 ET"
QQQ,377.6,Put,375.00,2023-11-24,11,2.86,2.87,2.87,1998,5511,"+1,481",-0.373348,16.77%,"15:15 ET"
IYR,77.6,Put,78.00,2023-12-15,32,1.75,1.81,1.77,703,7969,"+1,480",-0.520785,17.59%,"13:42 ET"
SOXS,9.73,Call,8.00,2024-05-17,186,2.85,2.95,2.85,1000,2214,"+1,473",0.761577,67.91%,"11:44 ET"
SPY,440.51,Put,436.00,2023-11-16,3,0.79,0.8,0.8,3802,2708,"+1,469",-0.21828,15.93%,"15:17 ET"
IWM,169.34,Call,185.00,2024-03-15,123,2.16,2.19,2.16,6505,24220,"+1,466",0.234529,16.77%,"15:00 ET"
SPY,440.51,Put,440.00,2023-11-22,9,2.88,2.89,3,1773,2374,"+1,462",-0.445457,12.44%,"15:09 ET"
QQQ,377.6,Put,376.00,2023-11-14,1,0.97,0.99,0.98,33818,1532,"+1,455",-0.32895,22.80%,"15:18 ET"
SQQQ,17.38,Call,19.00,2023-12-01,18,0.31,0.32,0.31,613,3993,"+1,446",0.256006,55.56%,"15:11 ET"
QQQ,377.6,Put,370.00,2023-11-14,1,0.12,0.13,0.12,12899,3079,"+1,440",-0.055393,25.64%,"15:18 ET"
SQQQ,17.38,Call,20.00,2024-01-19,67,0.82,0.84,0.83,680,16972,"+1,439",0.336585,56.81%,"15:10 ET"
GDX,27.1,Call,31.00,2024-01-19,67,0.26,0.28,0.28,6258,47999,"+1,436",0.168272,28.39%,"14:43 ET"
IWM,169.34,Call,175.00,2023-11-24,11,0.5,0.51,0.5,1963,4157,"+1,424",0.170484,18.93%,"15:12 ET"
SPY,440.51,Call,440.00,2023-12-01,18,5.94,5.95,5.91,2778,10031,"+1,419",0.55832,12.98%,"15:15 ET"
QQQ,377.6,Call,400.00,2024-01-19,67,3.51,3.54,3.53,1784,41054,"+1,418",0.246738,15.36%,"15:12 ET"
XBI,67.13,Call,70.00,2023-12-15,32,1.23,1.26,1.17,1651,19827,"+1,417",0.346252,28.22%,"15:09 ET"
QQQ,377.6,Put,368.00,2023-11-15,2,0.17,0.18,0.18,1823,4188,"+1,407",-0.062137,23.74%,"15:13 ET"
SPY,440.51,Put,430.00,2024-02-16,95,7.22,7.24,7.14,525,7022,"+1,404",-0.318844,15.26%,"14:42 ET"
SPY,440.51,Call,444.00,2023-12-15,32,5.8,5.82,5.78,2616,8090,"+1,400",0.470723,12.53%,"14:58 ET"
SQQQ,17.38,Call,18.00,2024-01-19,67,1.3,1.31,1.32,1796,9949,"+1,390",0.494467,51.02%,"15:03 ET"
QQQ,377.6,Call,376.00,2023-11-13,0,1.88,1.94,1.9,72756,3417,"+1,390",0,0.00%,"15:17 ET"
UVXY,12.15,Call,14.00,2023-11-17,4,0.13,0.15,0.14,3607,7995,"+1,382",0.164801,135.00%,"15:14 ET"
IWM,169.34,Call,169.00,2023-11-13,0,0.36,0.38,0.37,27496,3230,"+1,373",0.829789,4.03%,"15:17 ET"
UNG,6.74,Call,7.00,2023-11-24,11,0.14,0.16,0.15,4723,5635,"+1,365",0.359506,55.39%,"15:14 ET"
SPY,440.51,Call,438.00,2023-11-16,3,4.29,4.34,4.31,1483,2852,"+1,357",0.673713,16.43%,"15:17 ET"
LABU,2.77,Call,2.50,2023-11-17,4,0.3,0.32,0.3,1904,2310,"+1,355",0.869216,94.91%,"15:17 ET"
QQQ,377.6,Call,379.00,2023-11-16,3,2.28,2.3,2.23,812,1675,"+1,349",0.449853,19.93%,"15:11 ET"
QQQ,377.6,Put,373.00,2023-11-17,4,1.25,1.26,1.26,6834,27027,"+1,337",-0.257891,20.30%,"15:18 ET"
SPY,440.51,Put,431.00,2023-11-16,3,0.21,0.22,0.22,1295,2357,"+1,334",-0.071688,17.19%,"15:18 ET"
SPY,440.51,Put,433.00,2023-11-15,2,0.19,0.2,0.19,4487,4630,"+1,325",-0.075977,16.99%,"15:15 ET"
GDXJ,32.71,Call,33.50,2023-11-17,4,0.21,0.24,0.25,2191,1422,"+1,313",0.287379,37.30%,"14:18 ET"
IWM,169.34,Call,180.00,2024-01-19,67,1.59,1.63,1.61,1878,47745,"+1,311",0.235705,16.63%,"15:05 ET"
IWM,169.34,Call,173.00,2023-12-15,32,2.41,2.43,2.4,4370,32048,"+1,308",0.3825,18.62%,"15:15 ET"
SPY,440.51,Put,440.00,2023-12-01,18,3.97,3.98,4.04,4002,6287,"+1,300",-0.446757,12.08%,"15:15 ET"
SPY,440.51,Call,439.00,2023-11-22,9,4.94,4.97,4.88,942,2023,"+1,298",0.597127,13.60%,"15:10 ET"
ASHR,25.15,Call,27.00,2023-12-15,32,0.07,0.11,0.1,2010,24366,"+1,297",0.136585,19.91%,"14:33 ET"
SPY,440.51,Put,437.00,2023-11-16,3,1.01,1.02,1.02,2593,2763,"+1,292",-0.265352,15.72%,"15:17 ET"
QQQ,377.6,Put,362.00,2023-11-24,11,0.6,0.61,0.61,581,2928,"+1,291",-0.097386,20.00%,"14:23 ET"
IWM,169.34,Put,163.00,2023-11-17,4,0.18,0.19,0.19,2714,80726,"+1,290",-0.085302,27.07%,"15:08 ET"
QQQ,377.6,Call,380.00,2023-11-17,4,2.21,2.22,2.21,11703,46394,"+1,288",0.407415,19.31%,"15:17 ET"
TQQQ,40.51,Put,39.50,2023-11-17,4,0.53,0.54,0.54,3247,2051,"+1,285",-0.314968,60.35%,"15:18 ET"
SOXL,20.14,Put,20.00,2023-11-17,4,0.68,0.7,0.7,3885,3798,"+1,283",-0.464479,88.44%,"15:16 ET"
SOXL,20.14,Call,21.50,2023-11-17,4,0.21,0.23,0.24,1503,1884,"+1,257",0.227876,82.62%,"14:59 ET"
SOXS,9.73,Call,9.50,2023-11-17,4,0.45,0.55,0.5,2610,1440,"+1,253",0.639624,86.38%,"15:13 ET"
SPY,440.51,Put,441.00,2023-11-22,9,3.32,3.33,3.31,3314,1256,"+1,250",-0.492502,12.30%,"14:32 ET"
SPY,440.51,Put,435.00,2024-06-21,221,14.65,14.72,14.6,559,10415,"+1,238",-0.379946,15.97%,"14:49 ET"
SPY,440.51,Call,448.00,2023-11-22,9,0.99,1,0.98,1885,1228,"+1,228",0.212299,12.03%,"15:16 ET"
SPY,440.51,Put,433.00,2023-11-20,7,0.71,0.72,0.73,1946,2030,"+1,228",-0.161714,13.64%,"15:16 ET"
SPY,440.51,Call,446.00,2023-11-17,4,0.84,0.85,0.85,11007,14466,"+1,221",0.22513,14.27%,"15:17 ET"
GLD,180.46,Put,177.50,2023-11-17,4,0.19,0.2,0.2,2113,4463,"+1,215",-0.139266,14.86%,"14:36 ET"
SPY,440.51,Put,441.00,2023-11-17,4,2.68,2.69,2.7,11585,3884,"+1,208",-0.503156,14.37%,"15:17 ET"
SPY,440.51,Put,439.00,2023-11-22,9,2.5,2.51,2.53,907,1771,"+1,197",-0.400373,12.62%,"15:18 ET"
SPY,440.51,Put,425.00,2024-01-19,67,4.46,4.48,4.5,2448,34976,"+1,192",-0.24864,15.65%,"15:15 ET"
SQQQ,17.38,Call,19.00,2023-12-15,32,0.58,0.59,0.59,865,9635,"+1,189",0.334118,56.85%,"15:14 ET"
SPY,440.51,Put,442.00,2023-12-15,32,6.96,6.97,6.99,1087,8628,"+1,188",-0.49467,13.57%,"15:14 ET"
SPY,440.51,Call,446.00,2023-11-16,3,0.63,0.64,0.63,4226,2857,"+1,186",0.195155,14.66%,"15:18 ET"
SPY,440.51,Put,420.00,2023-11-24,11,0.24,0.25,0.24,5156,16975,"+1,183",-0.044713,16.91%,"15:15 ET"
SLV,20.45,Call,22.00,2023-12-15,32,0.17,0.18,0.17,1306,28862,"+1,172",0.199128,26.23%,"15:11 ET"
XBI,67.13,Call,68.00,2023-12-15,32,2.05,2.07,2.05,6380,1967,"+1,164",0.481764,28.82%,"15:17 ET"
QQQ,377.6,Put,374.00,2023-11-24,11,2.54,2.55,2.56,563,4770,"+1,157",-0.340296,16.94%,"15:12 ET"
GLD,180.46,Call,182.50,2023-11-17,4,0.38,0.39,0.4,3368,1541,"+1,157",0.2388,14.62%,"15:10 ET"
SPY,440.51,Call,440.00,2023-11-22,9,4.32,4.33,4.23,2887,1960,"+1,156",0.556245,13.38%,"15:16 ET"
XHB,77.27,Put,74.00,2024-03-15,123,2.72,2.78,2.75,700,1998,"+1,155",-0.327637,26.69%,"11:51 ET"
QQQ,377.6,Call,378.00,2023-11-14,1,1.74,1.75,1.75,44360,2373,"+1,146",0.499844,22.35%,"15:18 ET"
TQQQ,40.51,Put,38.00,2023-11-24,11,0.49,0.5,0.5,816,2383,"+1,140",-0.219347,53.89%,"15:15 ET"
VXX,19.67,Put,20.00,2023-11-17,4,0.76,0.79,0.79,843,11544,"+1,139",-0.600649,68.09%,"14:37 ET"
SPY,440.51,Put,433.00,2023-11-24,11,1.15,1.16,1.14,3953,4430,"+1,135",-0.202287,13.22%,"15:17 ET"
SPY,440.51,Put,432.00,2023-11-16,3,0.27,0.28,0.28,724,2039,"+1,128",-0.089502,16.81%,"15:17 ET"
QQQ,377.6,Put,378.00,2023-11-16,3,2.62,2.65,2.68,2324,1172,"+1,126",-0.494078,19.49%,"15:17 ET"
IWM,169.34,Put,159.00,2023-12-15,32,0.81,0.82,0.83,3055,30776,"+1,111",-0.143164,21.59%,"15:02 ET"
SPY,440.51,Call,460.00,2023-12-01,18,0.2,0.21,0.2,1818,6082,"+1,108",0.046238,10.80%,"15:02 ET"
SOXL,20.14,Call,20.50,2023-11-17,4,0.52,0.54,0.52,2341,2558,"+1,108",0.424212,83.81%,"15:18 ET"
SQQQ,17.38,Call,18.00,2023-12-15,32,0.85,0.86,0.85,937,11104,"+1,107",0.450384,53.41%,"15:14 ET"
SMH,156.77,Call,158.00,2023-11-17,4,1.32,1.35,1.42,846,1922,"+1,103",0.403329,28.71%,"14:31 ET"
SPY,440.51,Call,442.00,2023-11-15,2,1.53,1.54,1.53,13296,3180,"+1,095",0.413625,15.78%,"15:17 ET"
SPY,440.51,Call,456.00,2023-12-15,32,1.48,1.49,1.45,974,10992,"+1,084",0.187498,11.24%,"14:54 ET"
SPY,440.51,Put,440.00,2024-03-15,123,11.73,11.74,11.74,1039,7577,"+1,072",-0.431496,14.43%,"15:18 ET"
QQQ,377.6,Call,384.00,2023-11-17,4,0.9,0.91,0.89,1771,5498,"+1,072",0.217193,18.60%,"15:17 ET"
IWM,169.34,Call,168.00,2023-11-17,4,2.54,2.56,2.53,2658,14522,"+1,058",0.628109,25.11%,"15:18 ET"
UNG,6.74,Put,6.50,2023-12-01,18,0.24,0.25,0.23,1161,3872,"+1,051",-0.369595,59.90%,"15:15 ET"
QQQ,377.6,Put,376.00,2023-11-17,4,2.12,2.14,2.13,13916,3939,"+1,046",-0.388902,19.49%,"15:18 ET"
ARKG,23.74,Put,23.50,2023-12-01,18,0.7,0.8,0.95,1004,6049,"+1,045",-0.423661,43.39%,"10:54 ET"
BITO,18.54,Call,18.50,2023-11-17,4,0.43,0.46,0.45,1344,2012,"+1,041",0.534378,54.17%,"15:18 ET"
SPY,440.51,Call,442.50,2023-12-01,18,4.49,4.5,4.47,791,3363,"+1,038",0.47902,12.51%,"15:16 ET"
SPY,440.51,Put,410.00,2024-01-19,67,2.45,2.46,2.46,1680,62346,"+1,037",-0.139592,17.82%,"15:17 ET"
QQQ,377.6,Put,372.00,2023-11-17,4,1.03,1.05,1.04,8258,15020,"+1,036",-0.221002,20.51%,"15:18 ET"
KWEB,27.26,Call,30.00,2024-01-19,67,0.75,0.77,0.76,1032,39304,"+1,034",0.309896,35.40%,"14:09 ET"
EEM,38.38,Put,38.00,2023-11-17,4,0.15,0.17,0.15,714,27260,"+1,029",-0.300485,19.37%,"15:09 ET"
IWM,169.34,Call,168.00,2023-12-15,32,4.96,5,4.98,538,8821,"+1,027",0.587516,19.88%,"15:16 ET"
SPY,440.51,Call,432.00,2023-11-13,0,8.66,8.78,8.58,651,1981,"+1,027",0,0.00%,"15:10 ET"
SPY,440.51,Put,430.00,2023-11-20,7,0.41,0.42,0.4,8459,3324,"+1,023",-0.099212,14.39%,"15:16 ET"
SPY,440.51,Put,437.00,2023-11-20,7,1.5,1.51,1.49,4407,1816,"+1,020",-0.299589,12.90%,"15:14 ET"
XLU,59.55,Put,59.00,2024-01-19,67,1.49,1.52,1.46,632,5356,"+1,019",-0.413098,18.97%,"15:16 ET"
SOXL,20.14,Put,19.50,2023-11-17,4,0.46,0.48,0.47,3017,1367,"+1,018",-0.357373,87.61%,"15:09 ET"
SQQQ,17.38,Call,20.00,2023-12-01,18,0.18,0.19,0.18,1193,7847,"+1,007",0.159166,59.19%,"14:57 ET"
QQQ,377.6,Call,380.00,2023-12-01,18,5.02,5.03,5,1553,8858,"+1,006",0.474855,16.63%,"15:14 ET"
SPY,440.51,Call,445.00,2023-12-15,32,5.28,5.3,5.21,8328,44332,"+1,002",0.445858,12.38%,"15:16 ET"
HYG,73.94,Call,74.00,2023-12-15,32,0.47,0.53,0.5,11465,175490,"+1,002",0.567194,4.71%,"15:07 ET"
IBB,115.25,Call,135.00,2024-06-21,221,1.3,1.45,1.25,1002,1018,"+1,000",0.179341,16.70%,"14:31 ET"
SPY,440.51,Call,449.00,2023-11-17,4,0.33,0.34,0.32,1710,7875,"+1,000",0.10879,13.93%,"15:16 ET"
SPY,440.51,Put,437.00,2023-12-08,25,3.73,3.74,3.85,1034,3396,+998,-0.366619,12.79%,"15:06 ET"
SPY,440.51,Put,441.00,2023-12-15,32,6.52,6.53,6.57,4217,3621,+996,-0.47151,13.68%,"15:12 ET"
SPY,440.51,Call,448.00,2023-11-15,2,0.15,0.16,0.16,2923,1342,+993,0.073727,14.96%,"15:12 ET"
HYG,73.94,Put,74.50,2023-11-17,4,0.56,0.63,0.57,11006,1848,+991,-0.891938,6.10%,"14:14 ET"
SPY,440.51,Call,448.00,2023-11-20,7,0.64,0.65,0.64,1181,1164,+990,0.169918,11.63%,"15:16 ET"
SOXL,20.14,Put,19.00,2023-11-17,4,0.29,0.32,0.31,2885,3308,+979,-0.26109,89.04%,"15:13 ET"
UVXY,12.15,Put,12.00,2023-11-17,4,0.43,0.44,0.42,3452,6044,+977,-0.454955,94.00%,"15:16 ET"
SLV,20.45,Put,20.00,2023-12-15,32,0.35,0.36,0.35,1151,16949,+975,-0.346493,24.14%,"15:15 ET"
SPY,440.51,Put,436.00,2023-12-01,18,2.67,2.68,2.8,760,3393,+972,-0.324416,12.81%,"15:02 ET"
SPY,440.51,Put,438.00,2023-11-24,11,2.32,2.33,2.34,2278,3810,+966,-0.361937,12.25%,"15:17 ET"
TNA,24.51,Call,26.00,2023-11-17,4,0.22,0.23,0.22,876,1796,+963,0.220293,70.29%,"15:06 ET"
SPY,440.51,Put,441.00,2023-11-14,1,1.75,1.76,1.76,40329,1025,+963,-0.519246,17.93%,"15:18 ET"
QQQ,377.6,Put,378.00,2023-11-14,1,1.79,1.8,1.8,10099,968,+959,-0.501065,22.59%,"15:18 ET"
SPY,440.51,Call,440.00,2023-12-15,32,8.13,8.15,8.11,4591,74135,+958,0.565131,13.15%,"15:17 ET"
SQQQ,17.38,Call,17.00,2024-01-19,67,1.65,1.68,1.67,617,4047,+956,0.598702,47.91%,"15:18 ET"
UVXY,12.15,Call,15.00,2023-11-24,11,0.2,0.23,0.23,819,2728,+951,0.181488,122.33%,"13:20 ET"
QQQ,377.6,Put,370.00,2023-12-01,18,2.5,2.52,2.52,17322,2519,+950,-0.271273,17.79%,"15:16 ET"
SPY,440.51,Call,443.00,2023-12-15,32,6.34,6.36,6.32,553,12429,+945,0.495148,12.67%,"15:15 ET"
SQQQ,17.38,Call,18.50,2023-12-01,18,0.41,0.42,0.42,1139,2449,+943,0.326023,54.46%,"15:18 ET"
SPY,440.51,Put,441.00,2023-11-21,8,3.16,3.17,3.21,637,1012,+937,-0.494262,12.35%,"15:17 ET"
SPY,440.51,Call,439.00,2023-12-08,25,7.81,7.84,7.83,590,4375,+934,0.584452,13.50%,"15:14 ET"
SOXL,20.14,Call,21.00,2023-11-24,11,0.66,0.69,0.67,1060,1741,+932,0.392442,74.54%,"15:16 ET"
IWM,169.34,Call,169.00,2023-12-15,32,4.36,4.39,4.39,3795,3623,+931,0.548257,19.64%,"15:14 ET"
GDX,27.1,Call,30.00,2024-01-19,67,0.39,0.4,0.4,3360,74176,+928,0.231631,26.98%,"15:05 ET"
SPY,440.51,Call,445.00,2023-11-24,11,2.07,2.08,2.06,2830,5642,+926,0.346411,11.81%,"15:17 ET"
SPY,440.51,Call,443.00,2023-12-01,18,4.23,4.24,4.11,595,3436,+922,0.462555,12.44%,"15:02 ET"
SPY,440.51,Call,441.00,2023-12-01,18,5.33,5.35,5.31,1178,3956,+919,0.527352,12.79%,"15:12 ET"
IWM,169.34,Call,170.00,2023-11-24,11,2.04,2.06,2,965,7061,+912,0.473007,19.45%,"15:07 ET"
SPY,440.51,Call,450.00,2023-11-16,3,0.14,0.15,0.15,16247,1298,+912,0.060443,14.47%,"15:18 ET"
XLI,102.7,Put,100.00,2024-03-15,123,2.14,2.22,2.21,1545,6380,+909,-0.328631,16.83%,"14:54 ET"
QQQ,377.6,Put,366.00,2023-12-15,32,3.26,3.27,3.28,2288,8400,+903,-0.252088,18.95%,"14:58 ET"
SPY,440.51,Put,442.00,2023-11-17,4,3.19,3.2,3.24,6103,1973,+902,-0.564418,14.21%,"15:17 ET"
IWM,169.34,Call,168.00,2023-11-13,0,1.26,1.35,1.32,15323,1354,+901,0.959933,8.73%,"15:16 ET"
QQQ,377.6,Call,376.00,2023-11-16,3,3.92,3.99,3.82,1532,1379,+897,0.620028,20.51%,"15:03 ET"
SPY,440.51,Call,455.00,2023-12-15,32,1.69,1.7,1.66,3175,28162,+896,0.20712,11.30%,"15:16 ET"
SPY,440.51,Call,443.00,2023-11-22,9,2.71,2.72,2.72,752,1000,+894,0.424208,12.80%,"15:18 ET"
SPY,440.51,Put,428.00,2023-11-17,4,0.19,0.2,0.2,4536,17151,+893,-0.056109,18.01%,"15:12 ET"
QQQ,377.6,Put,377.00,2023-11-15,2,1.82,1.84,1.85,8565,977,+893,-0.427841,20.64%,"15:17 ET"
SPY,440.51,Call,438.00,2023-11-17,4,4.62,4.66,4.55,7035,15240,+890,0.658891,15.99%,"15:10 ET"
QQQ,377.6,Put,370.00,2024-01-19,67,7.27,7.29,7.29,1882,20771,+890,-0.34755,18.82%,"15:18 ET"
SPY,440.51,Call,459.00,2023-12-15,32,0.96,0.97,0.95,1071,11297,+881,0.134609,11.03%,"15:13 ET"
QQQ,377.6,Call,383.00,2023-11-17,4,1.16,1.17,1.13,4577,4797,+873,0.261124,18.82%,"15:16 ET"
SPY,440.51,Put,433.00,2023-12-15,32,3.84,3.85,3.86,5763,11441,+867,-0.307921,14.74%,"15:17 ET"
IWM,169.34,Call,175.00,2024-01-19,67,3.07,3.11,3.11,801,31488,+867,0.376433,17.08%,"15:17 ET"
SPY,440.51,Put,395.00,2024-03-15,123,3.34,3.35,3.32,1082,28439,+861,-0.12791,19.65%,"14:44 ET"
QQQ,377.6,Call,377.00,2023-11-14,1,2.29,2.31,2.25,22572,2508,+857,0.588953,22.48%,"15:17 ET"
SPY,440.51,Call,445.00,2023-11-15,2,0.56,0.57,0.56,13251,5009,+848,0.203083,15.15%,"15:18 ET"
TLT,87.79,Call,90.00,2023-11-17,4,0.17,0.18,0.18,4339,70986,+848,0.158204,23.87%,"15:17 ET"
QQQ,377.6,Put,385.00,2023-11-17,4,7.51,7.64,7.7,1623,896,+844,-0.835798,18.07%,"15:11 ET"
IWM,169.34,Put,170.00,2024-01-19,67,5.21,5.24,5.27,1178,42039,+840,-0.479207,18.74%,"15:09 ET"
TQQQ,40.51,Put,38.50,2023-11-17,4,0.29,0.3,0.3,3502,2190,+840,-0.196087,62.82%,"15:10 ET"
QQQ,377.6,Put,380.00,2024-03-15,123,14.73,14.79,14.8,945,16258,+836,-0.461252,18.73%,"14:53 ET"
SPXS,14.54,Call,15.00,2023-11-24,11,0.2,0.22,0.21,533,2279,+834,0.334646,39.06%,"15:03 ET"
SPY,440.51,Call,430.00,2023-11-17,4,11.32,11.44,11.24,571,66820,+832,0.897152,19.13%,"15:16 ET"
SPY,440.51,Call,437.00,2023-11-13,0,3.65,3.78,3.66,8120,4896,+827,0,0.00%,"15:16 ET"
SPY,440.51,Call,434.00,2023-11-14,1,6.84,6.97,6.88,628,1949,+826,0.949693,18.12%,"15:12 ET"
EFA,69.31,Put,68.00,2023-12-15,32,0.51,0.55,0.56,10051,11222,+822,-0.305591,12.93%,"13:10 ET"
SPY,440.51,Put,429.00,2023-11-17,4,0.22,0.23,0.23,4694,20676,+816,-0.065069,17.42%,"15:17 ET"
SPY,440.51,Call,450.00,2024-01-19,67,6.21,6.24,6.2,1396,37651,+812,0.409226,11.50%,"15:15 ET"
QQQ,377.6,Put,371.00,2023-11-17,4,0.86,0.87,0.87,3112,4865,+812,-0.189676,20.88%,"15:17 ET"
TLT,87.79,Put,88.00,2023-12-15,32,2.19,2.2,2.2,1270,10380,+809,-0.491348,21.21%,"15:15 ET"
QQQ,377.6,Call,386.00,2023-12-15,32,4.75,4.76,4.75,1365,14090,+807,0.377504,16.64%,"15:15 ET"
QQQ,377.6,Put,332.00,2024-01-19,67,1.54,1.56,1.55,518,16703,+804,-0.083236,24.23%,"15:17 ET"
DIA,343.71,Put,340.00,2023-11-17,4,0.69,0.71,0.71,1209,1874,+800,-0.226905,14.93%,"15:17 ET"
QQQ,377.6,Put,368.00,2023-11-24,11,1.22,1.24,1.23,1072,2313,+795,-0.185172,18.29%,"15:16 ET"
TSLL,12.79,Put,12.00,2023-11-17,4,0.1,0.2,0.15,573,1154,+792,-0.224644,82.96%,"14:55 ET"
SOXL,20.14,Put,18.00,2023-11-17,4,0.12,0.13,0.12,1787,4744,+791,-0.119959,92.75%,"15:16 ET"
SQQQ,17.38,Call,19.50,2023-11-24,11,0.12,0.13,0.12,587,2353,+790,0.139404,58.68%,"15:02 ET"
QQQ,377.6,Put,375.00,2023-12-01,18,3.94,3.97,3.94,1576,2036,+787,-0.390716,16.83%,"15:17 ET"
SPY,440.51,Put,423.00,2023-11-17,4,0.1,0.11,0.1,666,9805,+785,-0.027151,20.73%,"15:16 ET"
QQQ,377.6,Put,378.00,2023-11-15,2,2.27,2.29,2.3,4620,809,+785,-0.496832,20.48%,"15:17 ET"
SPY,440.51,Put,441.00,2023-11-15,2,2.15,2.16,2.22,8846,973,+784,-0.511354,15.90%,"15:16 ET"
SOXS,9.73,Call,11.00,2023-11-24,11,0.15,0.2,0.15,860,2610,+779,0.21252,78.11%,"14:42 ET"
SPY,440.51,Put,425.00,2023-12-08,25,1.45,1.46,1.47,2472,5911,+775,-0.157091,15.11%,"14:57 ET"
QQQ,377.6,Put,374.00,2023-12-15,32,5.42,5.44,5.49,672,4642,+773,-0.385049,17.67%,"15:00 ET"
QQQ,377.6,Call,365.00,2023-12-15,32,17.69,17.82,17.81,938,51295,+769,0.75899,19.71%,"15:17 ET"
QQQ,377.6,Call,430.00,2024-06-21,221,6.51,6.57,6.44,2138,10384,+768,0.242365,16.52%,"13:29 ET"
TQQQ,40.51,Put,41.00,2023-11-17,4,1.17,1.18,1.18,2524,1258,+766,-0.546133,58.08%,"15:17 ET"
